<<<<<<< HEAD
client_id,birth_number,district_id,sex
1897,695307,36,female
1898,610801,73,male
1899,410703,10,male
1900,651122,23,male
1901,626107,23,female
1903,395830,1,female
1904,410222,66,male
1905,495518,72,female
1906,220707,63,male
1907,285908,75,female
1908,200117,33,male
1909,445316,35,female
1910,461108,67,male
1911,385421,48,female
1912,720226,57,male
1913,680415,69,male
1914,425620,39,female
1915,390909,39,male
1916,260719,28,male
1917,695313,69,female
1919,490504,30,male
1920,750807,42,male
1921,466026,1,female
1922,490403,1,male
1923,585507,1,female
1924,380529,67,male
1925,380623,37,male
1926,355208,37,female
1927,520426,77,male
1928,525814,77,female
1929,555815,65,female
1930,345221,38,female
1931,426114,16,female
1932,405121,15,female
1934,336121,70,female
1935,295512,68,female
1936,556016,15,female
1937,600327,15,male
1938,395930,57,female
1939,250814,1,male
1940,235122,1,female
1941,215712,10,female
1942,150510,10,male
1943,260211,39,male
1944,575122,31,female
1945,540603,54,male
1946,350719,72,male
1947,810208,23,male
1948,395219,71,female
1949,420623,71,male
1950,290706,26,male
1951,710429,41,male
1952,715309,52,female
1953,650922,52,male
1954,520728,69,male
1955,716028,66,female
1956,255709,1,female
1957,720304,63,male
1958,776121,63,female
1959,201226,1,male
1960,460823,22,male
1961,205604,31,female
1962,501118,6,male
1963,450612,38,male
1964,310805,17,male
1965,390810,75,male
1966,485701,19,female
1967,636115,1,female
1968,600813,1,male
1969,265826,53,female
1970,476105,1,female
1971,695314,3,female
1972,465429,1,female
1973,315913,60,female
1974,180714,10,male
1975,155927,10,female
1976,181012,72,male
1977,356025,10,female
1978,525522,18,female
1979,265319,51,female
1980,590430,77,male
1981,705922,19,female
1982,770708,53,male
1983,825205,53,female
1984,260829,1,male
1985,371213,6,male
1986,425813,6,female
1988,520504,13,male
1989,395113,50,female
1990,431125,50,male
1991,181109,64,male
1993,750621,1,male
1994,675706,1,female
1995,415410,50,female
1996,370320,1,male
1997,776109,1,female
1998,786215,40,female
1999,825210,74,female
2000,425509,39,female
2001,775805,34,female
2002,186126,70,female
2003,210615,70,male
2004,745203,1,female
2005,791003,30,male
2006,625822,41,female
2007,580913,41,male
2008,400607,47,male
2009,360116,12,male
2010,520812,37,male
2011,256118,46,female
2012,230627,46,male
2013,405710,1,female
2015,686115,1,female
2016,341009,55,male
2017,315123,55,female
2018,455825,56,female
2019,320928,73,male
2020,256220,73,female
2021,191208,67,male
2022,391112,56,male
2023,315902,56,female
2024,340415,62,male
2025,411231,39,male
2026,346203,39,female
2027,300122,12,male
2028,246017,12,female
2029,235919,5,female
2030,805804,5,female
2031,261215,54,male
2032,430321,1,male
2033,375702,1,female
2034,260612,13,male
2035,285727,13,female
2037,485826,69,female
2038,805329,1,female
2039,695120,68,female
2040,440807,59,male
2041,560811,68,male
2042,820704,49,male
2043,545915,77,female
2044,615918,32,female
2045,560822,28,male
2046,525826,28,female
2047,435725,11,female
2048,285603,23,female
2049,270220,70,male
2050,325523,70,female
2051,186207,74,female
2052,140519,74,male
2053,180207,16,male
2054,481206,48,male
2055,765831,56,female
2056,781209,1,male
2057,765102,6,female
2058,710302,76,male
2059,720630,43,male
2060,715604,43,female
2061,530727,63,male
2062,545522,63,female
2063,505926,68,female
2064,260730,53,male
2065,780820,64,male
2066,721027,1,male
2067,791020,56,male
2068,305524,72,female
2069,235101,70,female
2070,725723,70,female
2071,731219,1,male
2072,445209,75,female
2073,560208,22,male
2074,615916,24,female
2075,220129,74,male
2076,575207,63,female
2077,305301,44,female
2078,785803,10,female
2079,255529,72,female
2080,631226,60,male
2081,726106,46,female
2082,330204,67,male
2083,430312,71,male
2084,295216,1,female
2085,281128,1,male
2086,546029,35,female
2087,770929,68,male
2088,485826,32,female
2089,675609,70,female
2090,701007,70,male
2091,285117,48,female
2092,450321,72,male
2093,700624,48,male
2094,755906,48,female
2095,740430,9,male
2096,745906,74,female
2097,361111,53,male
2098,395528,53,female
2099,180116,1,male
2100,315929,33,female
2101,350624,33,male
2102,410527,51,male
2103,445204,18,female
2104,480108,37,male
2105,475718,42,female
2106,215321,74,female
2107,230418,74,male
2108,455421,77,female
2109,505514,15,female
2110,676103,3,female
2111,245529,57,female
2112,270915,21,male
2113,370404,68,male
2114,180821,51,male
2115,145301,51,female
2116,300614,76,male
2117,450228,53,male
2118,701112,1,male
2119,605518,30,female
2121,790925,64,male
2122,705717,1,female
2123,820517,53,male
2124,495114,68,female
2125,750412,71,male
2126,755328,52,female
2128,555813,38,female
2129,621207,75,male
2130,456029,21,female
2131,755211,39,female
2132,690206,39,male
2133,216128,53,female
2134,171214,53,male
2135,405808,24,female
2136,405724,28,female
2137,626109,73,female
2138,801219,68,male
2139,325306,18,female
2140,261018,18,male
2141,510906,28,male
2142,416220,21,female
2143,481112,21,male
2144,605128,15,female
2145,686224,39,female
2146,730104,65,male
2147,635814,69,female
2148,535720,31,female
2149,235409,33,female
2150,410417,61,male
2151,456230,61,female
2152,295907,17,female
2153,495516,36,female
2154,576628,60,female
2155,580610,15,male
2156,666227,33,female
2157,451117,11,male
2158,810506,10,male
2159,305123,74,female
2160,450531,70,male
2161,205306,1,female
2162,130912,1,male
2163,180408,52,male
2164,411029,47,male
2165,455302,47,female
2166,475722,30,female
2167,811213,1,male
2168,635712,46,female
2169,710101,46,male
2170,420430,70,male
2171,581128,1,male
2172,295821,7,female
2173,516217,56,female
2174,525808,74,female
2175,425103,53,female
2176,460716,18,male
2177,425530,24,female
2178,390809,46,male
2179,396027,9,female
2180,726017,51,female
2181,680722,46,male
2182,296201,75,female
2183,310821,75,male
2184,700707,24,male
2185,575620,20,female
2186,425726,48,female
2187,330312,40,male
2188,255825,40,female
2189,626115,21,female
2190,741022,28,male
2191,795804,28,female
2192,565412,1,female
2193,520726,1,male
2194,615822,50,female
2195,425913,68,female
2196,555216,31,female
2197,626210,47,female
2198,205222,17,female
2199,111209,17,male
2200,530731,66,male
2201,290223,44,male
2202,285817,44,female
2203,391001,10,male
2204,465819,54,female
2205,521212,55,male
2206,645604,10,female
2207,615217,70,female
2208,590109,70,male
2209,275613,30,female
2210,330423,30,male
2211,205224,3,female
2212,720527,52,male
2213,681107,3,male
2214,461107,5,male
2215,250129,10,male
2216,725704,1,female
2217,740220,1,male
2218,681108,43,male
2219,646128,43,female
2220,525217,20,female
2221,450315,20,male
2222,345803,1,female
2223,435524,70,female
2224,321004,54,male
2225,606106,4,female
2226,646009,74,female
2227,750725,42,male
2228,405320,43,female
2229,440907,68,male
2230,690531,5,male
2231,716013,21,female
2232,670527,36,male
2233,646224,36,female
2235,405420,14,female
2236,785627,44,female
2237,581003,47,male
2238,545219,47,female
2239,765109,6,female
2240,325312,47,female
2241,261230,47,male
2242,765605,1,female
2243,800704,1,male
2246,535801,55,female
2247,785113,35,female
2248,751024,7,male
2249,456207,32,female
2250,386208,34,female
2251,716013,26,female
2252,651115,37,male
2253,575909,37,female
2254,276209,72,female
2255,235824,50,female
2256,740605,70,male
2257,795831,62,female
2258,791103,62,male
2259,505102,19,female
2260,625422,62,female
2261,561113,62,male
2263,340817,1,male
2264,430508,4,male
2265,770918,52,male
2266,390123,16,male
2267,665410,1,female
2268,381226,10,male
2269,636110,48,female
2270,605421,61,female
2271,641107,61,male
2274,641014,9,male
2275,655724,9,female
2276,325427,44,female
2277,790325,1,male
2278,210701,76,male
2279,531106,52,male
2280,745424,10,female
2281,785606,76,female
2282,730311,60,male
2283,610809,1,male
2286,666126,54,female
2287,791021,47,male
2288,575823,32,female
2289,540821,32,male
2290,545530,31,female
2291,570919,6,male
2292,211110,59,male
2293,691122,1,male
2294,526227,32,female
2295,395228,22,female
2296,420613,22,male
2297,650118,48,male
2298,695515,48,female
2299,405220,6,female
2300,615707,35,female
2301,601219,35,male
2302,570126,74,male
2303,395401,61,female
2304,390211,61,male
2305,495610,70,female
2306,430821,70,male
2307,230906,26,male
2308,746031,27,female
2309,765513,15,female
2310,390723,40,male
2311,356001,40,female
2312,755215,11,female
2313,801029,70,male
2314,596216,34,female
2315,631008,34,male
2316,700325,1,male
2317,760222,1,male
2318,235919,20,female
2319,705516,40,female
2320,510523,60,male
2321,685112,68,female
2322,280611,15,male
2323,425629,48,female
2324,780716,27,male
2325,555203,2,female
2326,456214,72,female
2327,191027,73,male
2328,681002,24,male
2329,730102,18,male
2330,486117,40,female
2331,575531,42,female
2332,496222,60,female
2333,491012,60,male
2335,345328,66,female
2336,220717,12,male
2337,175409,12,female
2338,575725,58,female
2339,561206,58,male
2340,530502,42,male
2341,475713,42,female
2342,481218,70,male
2343,590318,1,male
2344,245427,3,female
2345,420719,33,male
2346,476025,33,female
2347,436217,35,female
2348,330424,35,male
2349,685710,46,female
2350,670609,46,male
2351,650417,38,male
2352,775929,70,female
2353,295917,4,female
2354,671221,1,male
2355,485630,6,female
2356,300710,52,male
2357,375110,52,female
2358,466016,74,female
2359,530701,74,male
2361,680924,9,male
2362,745902,9,female
2363,470618,43,male
2364,715426,56,female
2365,535626,46,female
2366,300101,35,male
2367,315405,35,female
2368,436222,64,female
2369,401219,64,male
2370,565821,41,female
2371,565207,70,female
2372,715409,23,female
2373,540119,15,male
2374,680727,9,male
2375,655725,72,female
2376,640819,72,male
2377,501117,49,male
2378,535313,63,female
2379,645619,33,female
2380,270817,40,male
2381,316011,40,female
2382,276025,62,female
2383,475101,31,female
2384,461217,31,male
2385,330505,13,male
2386,345310,13,female
2387,455716,77,female
2388,710729,42,male
2389,240720,25,male
2390,380513,57,male
2391,420124,1,male
2392,550521,26,male
2393,765823,16,female
2394,620604,5,male
2395,530311,8,male
2396,495829,41,female
2397,180714,46,male
2398,555825,71,female
2399,435502,42,female
2400,590410,19,male
2401,485126,26,female
2402,481026,41,male
2403,635125,1,female
2404,775705,27,female
2405,750821,27,male
2406,566006,49,female
2407,750827,51,male
2408,405428,6,female
2409,640527,54,male
2410,735208,73,female
2411,680817,73,male
2412,801026,20,male
2413,610809,46,male
2414,505713,54,female
2415,570424,54,male
2416,546223,72,female
2417,385621,48,female
2418,536227,1,female
2419,545623,1,female
2420,725606,48,female
2421,701110,48,male
2422,765609,68,female
2423,570709,42,male
2424,201110,54,male
2425,775718,6,female
2426,270609,74,male
2427,346130,74,female
2428,465627,1,female
2429,731122,70,male
2430,371028,5,male
2431,661010,75,male
2432,245308,27,female
2433,640619,32,male
2434,455524,42,female
2435,436018,16,female
2436,345806,25,female
2437,361227,45,male
2438,465919,52,female
2439,441126,52,male
2440,350909,17,male
2441,281006,1,male
2442,275708,1,female
2443,490523,75,male
2444,340826,4,male
2445,690226,54,male
2447,721007,68,male
2448,715701,68,female
2449,671228,1,male
2450,755517,54,female
2451,391206,42,male
2452,525607,64,female
2453,240113,13,male
2454,405904,69,female
2455,191104,72,male
2456,236204,72,female
2457,400817,68,male
2458,325809,68,female
2459,745722,20,female
2460,635105,19,female
2461,670402,64,male
2462,340606,19,male
2463,441217,7,male
2464,450901,30,male
2465,731017,51,male
2467,465516,36,female
2468,650318,71,male
2469,575910,54,female
2470,430614,53,male
2471,425105,53,female
2472,765329,70,female
2473,766017,20,female
2474,570406,42,male
2475,825202,44,female
2476,575216,75,female
2477,520614,75,male
2478,405524,48,female
2479,595331,31,female
2480,766208,46,female
2481,480622,6,male
2482,250107,34,male
2483,296230,34,female
2484,691221,68,male
2485,330515,20,male
2486,616005,76,female
2487,675925,67,female
2488,805922,9,female
2489,755128,64,female
2490,615326,61,female
2491,395320,5,female
2492,431213,5,male
2493,621009,1,male
2494,710106,37,male
2495,396214,58,female
2496,720707,1,male
2497,625406,34,female
2498,800312,37,male
2499,440804,13,male
2500,465820,24,female
2501,406204,70,female
2502,355313,1,female
2503,775923,54,female
2504,500109,61,male
2505,605430,25,female
2506,760927,76,male
2507,525826,37,female
2508,655807,72,female
2509,710206,72,male
2510,595610,72,female
2511,755327,35,female
2512,740727,35,male
2513,410508,41,male
2514,570211,59,male
2515,580603,12,male
2516,425105,33,female
2517,240909,18,male
2518,215507,18,female
2519,705806,29,female
2520,440730,62,male
2521,475330,55,female
2522,370908,74,male
2523,376202,74,female
2524,590731,36,male
2525,525710,36,female
2526,640726,1,male
2527,475731,44,female
2528,770216,25,male
2529,390622,70,male
2530,500211,8,male
2531,545124,5,female
2532,370509,29,male
2533,295717,40,female
2534,430110,1,male
2535,450110,1,male
2536,611022,64,male
2537,571010,73,male
2538,800223,56,male
2539,725121,32,female
2540,810626,46,male
2542,441219,3,male
2543,525827,3,female
2545,535928,9,female
2546,616203,41,female
2547,536029,48,female
2548,531006,48,male
2549,235505,70,female
2550,766012,1,female
2551,395811,70,female
2552,645124,74,female
2553,761124,34,male
2554,410920,64,male
2555,630923,42,male
2556,515210,44,female
2557,570218,7,male
2558,590118,30,male
2559,655331,8,female
2560,745620,70,female
2561,450726,48,male
2562,521101,42,male
2563,710908,74,male
2565,460522,64,male
2566,635325,29,female
2567,430530,64,male
2568,385611,64,female
2569,480401,69,male
2570,475619,69,female
2571,795425,43,female
2572,531008,1,male
2573,655310,1,female
2574,325422,29,female
2576,795516,46,female
2577,180107,70,male
2578,540708,76,male
2579,355102,11,female
2580,350307,11,male
2581,536119,52,female
2582,381215,51,male
2583,370617,75,male
2584,446215,4,female
2585,715828,75,female
2586,660514,8,male
2587,735103,8,female
2588,580519,33,male
2589,630217,21,male
2590,646019,42,female
2591,600227,42,male
2592,805831,1,female
2593,770610,1,male
2594,630731,55,male
2596,611008,31,male
2597,695806,28,female
2598,651025,28,male
2599,460109,1,male
2600,235417,7,female
2601,610725,37,male
2602,665820,37,female
2603,726103,38,female
2604,260711,22,male
2605,255417,22,female
2606,430104,31,male
2607,430327,63,male
2608,435915,58,female
2609,770509,1,male
2610,805503,1,female
2611,381109,77,male
2612,750203,38,male
2613,771026,1,male
2614,460314,72,male
2615,455826,64,female
2616,700707,50,male
2617,625626,50,female
2618,420814,17,male
2619,695709,63,female
2620,680718,63,male
2621,560509,51,male
2622,730607,71,male
2623,655716,16,female
2625,721007,57,male
2626,400214,1,male
2628,316105,1,female
2629,311203,1,male
2630,375820,64,female
2631,700521,18,male
2632,635225,18,female
2633,675712,1,female
2635,666210,67,female
2636,181024,28,male
2637,350606,64,male
2638,420107,1,male
2639,505304,45,female
2640,510129,45,male
2642,730904,22,male
2643,465107,54,female
2644,645323,6,female
2645,200422,67,male
2646,375607,63,female
2647,400326,9,male
2648,346010,9,female
2650,750305,75,male
2651,696127,75,female
2652,495509,41,female
2653,500125,1,male
2654,396008,59,female
2655,630812,44,male
2656,550915,54,male
2657,480709,73,male
2658,330121,11,male
2659,410524,46,male
2661,616017,1,female
2662,780829,1,male
2663,761001,8,male
2666,355706,47,female
2667,720101,9,male
2668,755209,9,female
